"time_series","sub_time_series","index","mean_value","theil_index","norm_sum_theil_index","norm_prod_theil_index"
"TEMPAVGBOG","volatility log-return",3707,16901.189242634,6.79465735181029e-06,5.86077942880851,1.15934229516943e-06
"TEMPAVGBOG","absolute log-return",3706,78.8621404626078,1.1967847253699e-05,5.86361920775084,2.04103001967519e-06
"TEMPAVGBOG","original",3706,211706.721590909,2.56732079600321e-08,5.86363114992489,4.37838042523427e-09
"TEMPAVGBOG","volatility log-return",3706,16896.573328745,6.79358909193043e-06,5.863624382009,1.15859761442746e-06
"TEMPAVGBOG","absolute log-return",3705,78.8396893329336,1.19194963913939e-05,5.8664561374369,2.03180112389888e-06
"TEMPAVGBOG","original",3705,211649.906515581,2.60822529840033e-08,5.86646803085104,4.44598909103033e-09
"TEMPAVGBOG","volatility log-return",3705,16891.9449701622,6.78852838622735e-06,5.86646126840491,1.1571746952929e-06
"TEMPAVGBOG","absolute log-return",3704,78.8172167885611,1.18744684552647e-05,5.86928503866532,2.02315006908121e-06
"TEMPAVGBOG","original",3704,211593.09039548,2.65075430111407e-08,5.86929688662623,4.51630636572919e-09
"TEMPAVGBOG","volatility log-return",3704,16887.3088536324,6.78307337336854e-06,5.8692901300604,1.15568755061445e-06
"TEMPAVGBOG","absolute log-return",3703,78.7948218592478,1.18523129399019e-05,5.87210593716248,2.01840517592217e-06
"TEMPAVGBOG","original",3703,211536.276056338,2.6945842209642e-08,5.87211776252957,4.58877753745624e-09
"TEMPAVGBOG","volatility log-return",3703,16882.6848870774,6.78965193237428e-06,5.87211099982348,1.1562526801733e-06
"TEMPAVGBOG","absolute log-return",3702,78.772503026231,1.18371334825313e-05,5.87491889371855,2.01485498720332e-06
"TEMPAVGBOG","original",3702,211479.457865169,2.73905669671359e-08,5.87493070346146,4.66227913518965e-09
"TEMPAVGBOG","volatility log-return",3702,16878.0728453719,6.79474702402349e-06,5.87492393610501,1.1565663214276e-06
"TEMPAVGBOG","absolute log-return",3701,78.7502109336799,1.18250297656134e-05,5.87772395674987,2.01183418320193e-06
"TEMPAVGBOG","original",3701,211422.638655462,2.78525476183112e-08,5.87773575392709,4.73865254451403e-09
"TEMPAVGBOG","volatility log-return",3701,16873.458737573,6.80171510877548e-06,5.87772898006453,1.15719987445847e-06
"TEMPAVGBOG","absolute log-return",3700,78.7278895796983,1.18059136891836e-05,5.88052118048701,2.00762647135657e-06
"TEMPAVGBOG","original",3700,211365.829608939,2.83533472694802e-08,5.88053295804735,4.82156078965123e-09
"TEMPAVGBOG","volatility log-return",3700,16868.8457603671,6.80430862151556e-06,5.88052618209208,1.15709046055029e-06
"TEMPAVGBOG","absolute log-return",3699,78.7055392088108,1.17765659371142e-05,5.88331061192234,2.00168631930779e-06
"TEMPAVGBOG","original",3699,211309.022284123,2.88734628509151e-08,5.88332235961482,4.90767986935596e-09
"TEMPAVGBOG","volatility log-return",3699,16864.2339043063,6.8003431259932e-06,5.88331558814515,1.15586783741432e-06
"TEMPAVGBOG","absolute log-return",3698,78.6832155307621,1.17392519316173e-05,5.88609229219822,1.99440102806425e-06
"TEMPAVGBOG","original",3698,211252.211111111,2.93931654798915e-08,5.88610400205699,4.99365375175843e-09
"TEMPAVGBOG","volatility log-return",3698,16859.6281028949,6.78934667729986e-06,5.88609724210348,1.1534533948132e-06
"TEMPAVGBOG","absolute log-return",3697,78.6608718234539,1.17064970569611e-05,5.88886625183582,1.9878994164578e-06
"TEMPAVGBOG","original",3697,211195.398891967,2.9922134047062e-08,5.88887792841075,5.08112653357361e-09
"TEMPAVGBOG","volatility log-return",3697,16855.0147379744,6.78181669074276e-06,5.88887117651619,1.15163138695146e-06
"TEMPAVGBOG","absolute log-return",3696,78.6385528933059,1.16766098655494e-05,5.89163253521591,1.98189324503201e-06
"TEMPAVGBOG","original",3696,211138.585635359,3.0475122291997e-08,5.89164418135065,5.17260058420143e-09
"TEMPAVGBOG","volatility log-return",3696,16850.4072295827,6.77382389960735e-06,5.89163743800187,1.14973403961001e-06
"TEMPAVGBOG","absolute log-return",3695,78.6162609941124,1.16478015225146e-05,5.89439118646333,1.97607829834849e-06
"TEMPAVGBOG","original",3695,211081.768595041,3.10429739016093e-08,5.89440280322188,5.26651719851125e-09
"TEMPAVGBOG","volatility log-return",3695,16845.7977722336,6.7661168781243e-06,5.89439606814797,1.14788844067326e-06
"TEMPAVGBOG","absolute log-return",3694,78.5939454933692,1.1609864857442e-05,5.89714225777188,1.96872340760114e-06
"TEMPAVGBOG","original",3694,211024.950549451,3.16439262199177e-08,5.89715383599281,5.36596584219684e-09
"TEMPAVGBOG","volatility log-return",3694,16841.1805483684,6.7544920280209e-06,5.89714711314471,1.14538168405087e-06
"TEMPAVGBOG","absolute log-return",3693,78.5715573059051,1.15676583103604e-05,5.89988578592418,1.96065416347224e-06
"TEMPAVGBOG","original",3693,210968.126027397,3.22516336088599e-08,5.89989732133086,5.46647368183046e-09
"TEMPAVGBOG","volatility log-return",3693,16836.5511997174,6.74201409552915e-06,5.8998906115684,1.14273413442275e-06
"TEMPAVGBOG","absolute log-return",3692,78.5491988310728,1.15334386821808e-05,5.90262179996268,1.95394801451012e-06
"TEMPAVGBOG","original",3692,210911.297814208,3.28650340704278e-08,5.90263330053633,5.56785966772723e-09
"TEMPAVGBOG","volatility log-return",3692,16831.9282311276,6.73618073914162e-06,5.90262659722063,1.14121619261414e-06
"TEMPAVGBOG","absolute log-return",3691,78.5269139730594,1.14944400494736e-05,5.90535035361452,1.94644127578062e-06
"TEMPAVGBOG","original",3691,210854.463215259,3.3499449393405e-08,5.90536181455512,5.67271748206943e-09
"TEMPAVGBOG","volatility log-return",3691,16827.3168245282,6.72776577171919e-06,5.9053551202888,1.13926393417121e-06
"TEMPAVGBOG","absolute log-return",3690,78.5047502284049,1.14635515834422e-05,5.90807147461735,1.94031663120069e-06
"TEMPAVGBOG","original",3690,210797.622282609,3.41512052770806e-08,5.90808290401773,5.78042076160578e-09
"TEMPAVGBOG","volatility log-return",3690,16822.7304799212,6.72430334850044e-06,5.90807621386558,1.13815317402847e-06
"TEMPAVGBOG","absolute log-return",3689,78.4826577818094,1.14420454270482e-05,5.9107852019951,1.93578735932058e-06
"TEMPAVGBOG","original",3689,210740.777777778,3.48293295711303e-08,5.9107966092112,5.89249329128019e-09
"TEMPAVGBOG","volatility log-return",3689,16818.155314534,6.72290957967115e-06,5.91078992113095,1.13739483601579e-06
"TEMPAVGBOG","absolute log-return",3688,78.4606351615775,1.14231971305598e-05,5.91349158244114,1.93171409901513e-06
"TEMPAVGBOG","original",3688,210683.932432432,3.5540844157004e-08,5.91350297009743,6.01011686695979e-09
"TEMPAVGBOG","volatility log-return",3688,16813.5911131297,6.72066636122928e-06,5.91349628497191,1.13649495989457e-06
"TEMPAVGBOG","absolute log-return",3687,78.4385886823007,1.13961225486118e-05,5.91619066648489,1.92625647806038e-06
"TEMPAVGBOG","original",3687,210627.080862534,3.62720104330564e-08,5.91620202633542,6.13096206809919e-09
"TEMPAVGBOG","volatility log-return",3687,16809.0191568324,6.71288879828768e-06,5.91619534971864,1.13466185354209e-06
"TEMPAVGBOG","absolute log-return",3686,78.4165678620323,1.13667545612671e-05,5.91888248751858,1.92041872030885e-06
"TEMPAVGBOG","original",3686,210570.22311828,3.70323422832197e-08,5.9188938172408,6.25663226862638e-09
"TEMPAVGBOG","volatility log-return",3686,16804.4452163488,6.70217660429555e-06,5.91888715209654,1.1323360021834e-06
"TEMPAVGBOG","absolute log-return",3685,78.3945242976341,1.13278880017682e-05,5.92156709175581,1.91298454550394e-06
"TEMPAVGBOG","original",3685,210513.356568365,3.78056799571598e-08,5.92157838183814,6.38439234913211e-09
"TEMPAVGBOG","volatility log-return",3685,16799.8636787699,6.68622705838182e-06,5.92157173341676,1.12912919234531e-06
"TEMPAVGBOG","absolute log-return",3684,78.3724590791601,1.12868849604233e-05,5.92424451052957,1.90519878722137e-06
"TEMPAVGBOG","original",3684,210456.486631016,3.86014381560394e-08,5.92425575881309,6.51582907221628e-09
"TEMPAVGBOG","volatility log-return",3684,16795.2745940007,6.6701857831069e-06,5.92424912722875,1.12591117115806e-06
"TEMPAVGBOG","absolute log-return",3683,78.3502777793484,1.12457459677411e-05,5.92691478022444,1.89739941387237e-06
"TEMPAVGBOG","original",3683,210399.624,3.94311549594671e-08,5.92692598653926,6.65288461281429e-09
"TEMPAVGBOG","volatility log-return",3683,16790.6681514995,6.65572178849003e-06,5.92691937024862,1.1229635327531e-06
"TEMPAVGBOG","absolute log-return",3682,78.3280755005721,1.12086039505315e-05,5.92957793478594,1.89028340404098e-06
"TEMPAVGBOG","original",3682,210342.757978723,4.02910727425646e-08,5.92958910309882,6.79491812472029e-09
"TEMPAVGBOG","volatility log-return",3682,16786.0542505757,6.64439319687772e-06,5.9295824989967,1.12054866470549e-06
"TEMPAVGBOG","absolute log-return",3681,78.3058978679991,1.11704746517597e-05,5.93223401697336,1.88300960240066e-06
"TEMPAVGBOG","original",3681,210285.891246684,4.11648756657883e-08,5.93224514628313,6.93917300533847e-09
"TEMPAVGBOG","volatility log-return",3681,16781.4383969251,6.6332766343325e-06,5.93223855417138,1.11817303984127e-06
"TEMPAVGBOG","absolute log-return",3680,78.2837931141215,1.1137025652754e-05,5.93488305859394,1.87653314206915e-06
"TEMPAVGBOG","original",3680,210229.021164021,4.20576068325059e-08,5.93489415356198,7.08649648102366e-09
"TEMPAVGBOG","volatility log-return",3680,16776.8340691373,6.62696772868283e-06,5.93488756865186,1.11661093024608e-06
"TEMPAVGBOG","absolute log-return",3679,78.2616221272832,1.110171664831e-05,5.93752510336578,1.86975140274634e-06
"TEMPAVGBOG","original",3679,210172.147757256,4.29830964021375e-08,5.93753616209933,7.23921419887001e-09
"TEMPAVGBOG","volatility log-return",3679,16772.2182499902,6.61995184739452e-06,5.93752958513058,1.11493245998702e-06
"TEMPAVGBOG","absolute log-return",3678,78.2393388525413,1.10617961376115e-05,5.94016019092429,1.86220155396118e-06
"TEMPAVGBOG","original",3678,210115.273684211,4.39163339635447e-08,5.9401712088041,7.39310906961348e-09
"TEMPAVGBOG","volatility log-return",3678,16767.5856114965,6.61012129213842e-06,5.94016464259914,1.11278295034191e-06
"TEMPAVGBOG","absolute log-return",3677,78.2170835699197,1.1031715431593e-05,5.94278834341127,1.85631631412054e-06
"TEMPAVGBOG","original",3677,210058.391076115,4.48685667107203e-08,5.94279933025813,7.55007259684981e-09
"TEMPAVGBOG","volatility log-return",3677,16762.9591191501,6.60669984358257e-06,5.94279276842686,1.11171510706463e-06
"TEMPAVGBOG","absolute log-return",3676,78.1947577417517,1.09911933059416e-05,5.94540961741327,1.84868220930084e-06
"TEMPAVGBOG","original",3676,210001.513089005,4.58581960703932e-08,5.94542056274838,7.713196271431e-09
"TEMPAVGBOG","volatility log-return",3676,16758.3209786905,6.59865613316511e-06,5.94541400995044,1.10987204565694e-06
"TEMPAVGBOG","absolute log-return",3675,78.1724073298632,1.09379039135262e-05,5.94802405127673,1.83891048613903e-06
"TEMPAVGBOG","original",3675,209944.634464752,4.68538832118592e-08,5.94803494232676,7.87720369787426e-09
"TEMPAVGBOG","volatility log-return",3675,16753.6842291161,6.583446631952e-06,5.94802840573401,1.10682715282058e-06
"TEMPAVGBOG","absolute log-return",3674,78.1500803105298,1.08864173967928e-05,5.95063166617033,1.82945241637118e-06
"TEMPAVGBOG","original",3674,209887.755208333,4.78551869135636e-08,5.95064250473254,8.04202008281494e-09
"TEMPAVGBOG","volatility log-return",3674,16749.0531223354,6.57093848866444e-06,5.95063598164924,1.10424016072129e-06
"TEMPAVGBOG","absolute log-return",3673,78.1277313281143,1.08376536724881e-05,5.95323249663411,1.82046206814166e-06
"TEMPAVGBOG","original",3673,209830.880519481,4.88570821422348e-08,5.9532432854307,8.20680079728e-09
"TEMPAVGBOG","volatility log-return",3673,16744.4235646479,6.56319266281382e-06,5.95323677109512,1.10245664325747e-06
"TEMPAVGBOG","absolute log-return",3672,78.1054072333801,1.07883723368899e-05,5.95582658109249,1.81139471540998e-06
"TEMPAVGBOG","original",3672,209774.005181347,4.98812557265316e-08,5.95583731958358,8.37518767424198e-09
"TEMPAVGBOG","volatility log-return",3672,16739.7921868481,6.55594767262047e-06,5.95583081351716,1.10076002179515e-06
"TEMPAVGBOG","absolute log-return",3671,78.0831070092952,1.07356131696522e-05,5.95841395741661,1.80175360480947e-06
"TEMPAVGBOG","original",3671,209717.134366925,5.09304390902641e-08,5.95842464209934,8.54763493945689e-09
"TEMPAVGBOG","volatility log-return",3671,16735.1588871012,6.54738789725324e-06,5.95841814564188,1.09884545573135e-06
"TEMPAVGBOG","absolute log-return",3670,78.0608312375538,1.06816569495741e-05,5.96099465796632,1.79192205693431e-06
"TEMPAVGBOG","original",3670,209660.262886598,5.19977967885027e-08,5.96100528762548,8.72299114427381e-09
"TEMPAVGBOG","volatility log-return",3670,16730.5237899822,6.53851569033839e-06,5.96099880110758,1.0968813677915e-06
"TEMPAVGBOG","absolute log-return",3669,78.0385358405948,1.06240223389047e-05,5.96356871959611,1.78148419376249e-06
"TEMPAVGBOG","original",3669,209603.383033419,5.30722766033834e-08,5.96357929054617,8.89939976403189e-09
"TEMPAVGBOG","volatility log-return",3669,16725.8817770103,6.52752822064463e-06,5.96357281609022,1.09456550244941e-06
"TEMPAVGBOG","absolute log-return",3668,78.0162232577371,1.05681095524222e-05,5.96613617101414,1.77134589786749e-06
"TEMPAVGBOG","original",3668,209546.5,5.41554229742781e-08,5.96614668496827,9.07711884106834e-09
"TEMPAVGBOG","volatility log-return",3668,16721.2331010615,6.51618602266262e-06,5.96614022293767,1.09219338839455e-06
"TEMPAVGBOG","absolute log-return",3667,77.9939373406203,1.05192708923242e-05,5.96869704071447,1.76240346617853e-06
"TEMPAVGBOG","original",3667,209489.606138107,5.52457258778448e-08,5.96870750473964,9.25589423214767e-09
"TEMPAVGBOG","volatility log-return",3667,16716.5830528076,6.50585215787006e-06,5.96870105413321,1.0899934520977e-06
"TEMPAVGBOG","absolute log-return",3666,77.9715949961049,1.04776137227337e-05,5.97125136217674,1.75467330086155e-06
"TEMPAVGBOG","original",3666,209432.701530612,5.6332933889684e-08,5.97126178345753,9.4340083220435e-09
"TEMPAVGBOG","volatility log-return",3666,16711.922824346,6.49724702027325e-06,5.97125534254344,1.08808610216651e-06
"TEMPAVGBOG","absolute log-return",3665,77.9492394211386,1.04400891409058e-05,5.97379917178012,1.74764343345703e-06
"TEMPAVGBOG","original",3665,209375.781170483,5.74390583960541e-08,5.9738095544302,9.61514713859132e-09
"TEMPAVGBOG","volatility log-return",3665,16707.256476057,6.4885701877133e-06,5.97380312329907,1.08616956503288e-06
"TEMPAVGBOG","absolute log-return",3664,77.9269553737054,1.04070343039757e-05,5.97634050226363,1.74136935095036e-06
"TEMPAVGBOG","original",3664,209318.850253807,5.85563322710653e-08,5.9763508507416,9.79800770733928e-09
"TEMPAVGBOG","volatility log-return",3664,16702.6015445798,6.48249670133065e-06,5.97634442680123,1.08469144461468e-06
"TEMPAVGBOG","absolute log-return",3663,77.9045614017884,1.03569041219951e-05,5.978875407997,1.73224653041459e-06
"TEMPAVGBOG","original",3663,209261.916455696,5.97232816404191e-08,5.97888570517784,9.98903206865448e-09
"TEMPAVGBOG","volatility log-return",3663,16697.9324952356,6.46996744286087e-06,5.97887929493368,1.08213598607999e-06
"TEMPAVGBOG","absolute log-return",3662,77.8821439973527,1.02961260893574e-05,5.98140391512839,1.72135313250576e-06
"TEMPAVGBOG","original",3662,209204.974747475,6.09139638370011e-08,5.98141415034052,1.01838731921269e-08
"TEMPAVGBOG","volatility log-return",3662,16693.2649472218,6.44962800393128e-06,5.98140776162648,1.0782781088452e-06
"TEMPAVGBOG","absolute log-return",3661,77.8598395269443,1.02367203703653e-05,5.98392604396682,1.71070009608954e-06
"TEMPAVGBOG","original",3661,209148.025188917,6.21325392048096e-08,5.98393621855465,1.03832220615949e-08
"TEMPAVGBOG","volatility log-return",3661,16688.6209133037,6.42844319276635e-06,5.983929852244,1.07428336319586e-06
"TEMPAVGBOG","absolute log-return",3660,77.8375619105464,1.01797941735192e-05,5.98644182549026,1.70047202659157e-06
"TEMPAVGBOG","original",3660,209091.065326633,6.33680539140493e-08,5.98645194191638,1.05852437901636e-08
"TEMPAVGBOG","volatility log-return",3660,16683.9756095441,6.40813367185852e-06,5.98644559715077,1.07043932970679e-06
"TEMPAVGBOG","absolute log-return",3659,77.815310946249,1.01287043667734e-05,5.9889512881855,1.69122885617677e-06
"TEMPAVGBOG","original",3659,209034.095238095,6.46385693241844e-08,5.98896135225129,1.07929513691461e-08
"TEMPAVGBOG","volatility log-return",3659,16679.3290454906,6.3881080540087e-06,5.98895502878181,1.06664705436124e-06
"TEMPAVGBOG","absolute log-return",3658,77.7930430035372,1.00813399978318e-05,5.99145446576798,1.68261698263707e-06
"TEMPAVGBOG","original",3658,208977.115,6.59338930510529e-08,5.99146448117409,1.10046371021053e-08
"TEMPAVGBOG","volatility log-return",3658,16674.6760077901,6.36926348782824e-06,5.99145817784449,1.06305619231322e-06
"TEMPAVGBOG","absolute log-return",3657,77.7708434933741,1.003421514626e-05,5.99395139309142,1.67405400717918e-06
"TEMPAVGBOG","original",3657,208920.127182045,6.72333009143609e-08,5.99396136007327,1.12168391021116e-08
"TEMPAVGBOG","volatility log-return",3657,16670.0339168544,6.34817947326679e-06,5.9939550791271,1.05909581672423e-06
"TEMPAVGBOG","absolute log-return",3656,77.7486700963172,9.98734693860857e-06,5.99644210127208,1.66554268941197e-06
"TEMPAVGBOG","original",3656,208863.131840796,6.85374118824067e-08,5.99645202008161,1.14296605508593e-08
"TEMPAVGBOG","volatility log-return",3656,16665.3976980257,6.32932906717844e-06,5.99644575928995,1.05551232189301e-06
"TEMPAVGBOG","absolute log-return",3655,77.7264794622869,9.93691065242865e-06,5.99892662503603,1.65644536324353e-06
"TEMPAVGBOG","original",3655,208806.129032258,6.98705115154028e-08,5.99893649207617,1.16471495895815e-08
"TEMPAVGBOG","volatility log-return",3655,16660.755063487,6.30815353485546e-06,5.99893025379315,1.05154529802336e-06
"TEMPAVGBOG","absolute log-return",3654,77.7043570811024,9.89670741844002e-06,6.00140498125373,1.64906236607362e-06
"TEMPAVGBOG","original",3654,208749.121287129,7.12316075780688e-08,6.00141480672954,1.18691356999248e-08
"TEMPAVGBOG","volatility log-return",3654,16656.1233456263,6.29083253770839e-06,6.00140858712861,1.04822490456543e-06
"TEMPAVGBOG","absolute log-return",3653,77.6822602387098,9.86751841401169e-06,6.00387719958812,1.64352165584073e-06
"TEMPAVGBOG","original",3653,208692.106172839,7.26218292261833e-08,6.00388699448471,1.20958020053469e-08
"TEMPAVGBOG","volatility log-return",3653,16651.4974051504,6.27966790262012e-06,6.00388078743864,1.04593371468036e-06
"TEMPAVGBOG","absolute log-return",3652,77.6602286527401,9.8408518279763e-06,6.0063433187499,1.63840712766694e-06
"TEMPAVGBOG","original",3652,208635.091133005,7.40389808698375e-08,6.00635308556275,1.23267778138352e-08
"TEMPAVGBOG","volatility log-return",3652,16646.8819306702,6.26586819878532e-06,6.00634689373353,1.04320675662714e-06
"TEMPAVGBOG","absolute log-return",3651,77.6381771095684,9.80912859139593e-06,6.008803376314,1.63245690765695e-06
"TEMPAVGBOG","original",3651,208578.071253071,7.54654273773201e-08,6.00881310997717,1.25591235820325e-08
"TEMPAVGBOG","volatility log-return",3651,16642.2597497722,6.24916733906795e-06,6.00880693627526,1.04000027063708e-06
"TEMPAVGBOG","absolute log-return",3650,77.6161057559387,9.76968560188399e-06,6.01125740471856,1.62522897725842e-06
"TEMPAVGBOG","original",3650,208521.049019608,7.69214332576387e-08,6.01126709748273,1.27962093558523e-08
"TEMPAVGBOG","volatility log-return",3650,16637.6309117681,6.22803520691801e-06,6.01126094636895,1.03606028915781e-06
"TEMPAVGBOG","absolute log-return",3649,77.5940594418092,9.73573256646856e-06,6.01370542031024,1.61892146765311e-06
"TEMPAVGBOG","original",3649,208464.026894866,7.84013477606446e-08,6.01371507764145,1.30370903387175e-08
"TEMPAVGBOG","volatility log-return",3649,16633.0077805639,6.2109837508902e-06,6.01370894505905,1.03280311583251e-06
"TEMPAVGBOG","absolute log-return",3648,77.5721206706755,9.71446148394792e-06,6.01614744523687,1.61472867581056e-06
"TEMPAVGBOG","original",3648,208407,7.99235812611696e-08,6.01615707977477,1.3284822709847e-08
"TEMPAVGBOG","volatility log-return",3648,16628.4072012193,6.19743866458267e-06,6.01615096225969,1.03013244170194e-06
"TEMPAVGBOG","absolute log-return",3647,77.5502046996558,9.69744666521895e-06,6.01858351704957,1.61124806405954e-06
"TEMPAVGBOG","original",3647,208349.96593674,8.14773894923913e-08,6.01859313301884,1.35376136230883e-08
"TEMPAVGBOG","volatility log-return",3647,16623.8049759885,6.18431896514532e-06,6.01858703017727,1.02753562913173e-06
"TEMPAVGBOG","absolute log-return",3646,77.5282684523955,9.68847259797504e-06,6.02101366087693,1.60910729552672e-06
"TEMPAVGBOG","original",3646,208292.92961165,8.30609127491938e-08,6.02102326628861,1.37951487529387e-08
"TEMPAVGBOG","volatility log-return",3646,16619.1960000932,6.17517919125219e-06,6.02101717417034,1.02560293042533e-06
"TEMPAVGBOG","absolute log-return",3645,77.5063963231783,9.68141139589819e-06,6.02343791154964,1.60728739587804e-06
"TEMPAVGBOG","original",3645,208235.895883777,8.46638892013617e-08,6.02344750829714,1.40557194023402e-08
"TEMPAVGBOG","volatility log-return",3645,16614.597336449,6.16755366982255e-06,6.02344142540736,1.02392418538345e-06
"TEMPAVGBOG","absolute log-return",3644,77.4845878473807,9.67545663028858e-06,6.02585629836868,1.60565413706778e-06
"TEMPAVGBOG","original",3644,208178.862318841,8.62929952360917e-08,6.02586588753232,1.43204305590142e-08
"TEMPAVGBOG","volatility log-return",3644,16610.0089103297,6.1619082882019e-06,6.02585981191703,1.0225763923339e-06
"TEMPAVGBOG","absolute log-return",3643,77.4627580074604,9.66840527770357e-06,6.02826885182542,1.60384183399236e-06
"TEMPAVGBOG","original",3643,208121.826506024,8.79202503312691e-08,6.02827843231045,1.4584636399299e-08
"TEMPAVGBOG","volatility log-return",3643,16605.4136741425,6.15613476861306e-06,6.02827236409593,1.0212094129283e-06
"TEMPAVGBOG","absolute log-return",3642,77.4409098175051,9.66352390070227e-06,6.03067559673736,1.60239234575535e-06
"TEMPAVGBOG","original",3642,208064.788461538,8.95671593493946e-08,6.0306851706941,1.48519041342765e-08
"TEMPAVGBOG","volatility log-return",3642,16600.8119665262,6.14989846730019e-06,6.0306791103628,1.01976777130527e-06
"TEMPAVGBOG","absolute log-return",3641,77.4190434095295,9.66284735619875e-06,6.03307655895145,1.60164250948128e-06
"TEMPAVGBOG","original",3641,208007.741007194,9.12346117213175e-08,6.03308613056419,1.5122378226863e-08
"TEMPAVGBOG","volatility log-return",3641,16596.2038340377,6.1456431151077e-06,6.03308007615569,1.01865660280176e-06
"TEMPAVGBOG","absolute log-return",3640,77.397156779216,9.66385067814419e-06,6.03547176867408,1.6011731269798e-06
"TEMPAVGBOG","original",3640,207950.693779904,9.29282280847967e-08,6.03548133959653,1.53969868226275e-08
"TEMPAVGBOG","volatility log-return",3640,16591.5891364869,6.14346926692646e-06,6.03547528905549,1.0178921657881e-06
"TEMPAVGBOG","absolute log-return",3639,77.3752915790939,9.66517210278211e-06,6.03786125475003,1.60075831877949e-06
"TEMPAVGBOG","original",3639,207893.642004773,9.46459679856853e-08,6.03787082527617,1.5675387771772e-08
"TEMPAVGBOG","volatility log-return",3639,16586.9727928399,6.14072374167153e-06,6.0378647791984,1.0170346175189e-06
"TEMPAVGBOG","absolute log-return",3638,77.3534483890293,9.66922111460429e-06,6.0402450420563,1.60079691615512e-06
"TEMPAVGBOG","original",3638,207836.585714286,9.63672467714886e-08,6.04025461491017,1.59541693815605e-08
"TEMPAVGBOG","volatility log-return",3638,16582.3549188895,6.13774966293588e-06,6.04024857352775,1.01614086761547e-06
"TEMPAVGBOG","absolute log-return",3637,77.3316270521811,9.6697435293768e-06,6.04262316393885,1.60025336563169e-06
"TEMPAVGBOG","original",3637,207779.524940618,9.81086000372672e-08,6.04263273557378,1.62360684055463e-08
"TEMPAVGBOG","volatility log-return",3637,16577.7355255405,6.13344711443753e-06,6.04262670023527,1.01502892584321e-06
"TEMPAVGBOG","absolute log-return",3636,77.3098679213304,9.67422736584665e-06,6.04499563980865,1.60036705730992e-06
"TEMPAVGBOG","original",3636,207722.45971564,9.98542038486098e-08,6.04500521418181,1.65184641966743e-08
"TEMPAVGBOG","volatility log-return",3636,16573.126273885,6.12950682438577e-06,6.04499918452919,1.01397873218631e-06
"TEMPAVGBOG","absolute log-return",3635,77.288130142928,9.68054620026203e-06,6.04736249850008,1.60078558316693e-06
"TEMPAVGBOG","original",3635,207665.387706856,1.01596186518248e-07,6.04737207745009,1.68000552157632e-08
"TEMPAVGBOG","volatility log-return",3635,16568.5154692475,6.12495473002328e-06,6.04736605409155,1.01282913448685e-06
"TEMPAVGBOG","absolute log-return",3634,77.2664135658953,9.68052372262753e-06,6.04972377470824,1.60015706382164e-06
"TEMPAVGBOG","original",3634,207608.316037736,1.03346273714311e-07,6.04973335188568,1.70827813289748e-08
"TEMPAVGBOG","volatility log-return",3634,16563.9099442601,6.11422282723667e-06,6.04972734100913,1.0106598699731e-06
"TEMPAVGBOG","absolute log-return",3633,77.2447180405755,9.67564474321573e-06,6.05207949327967,1.59872805458603e-06
"TEMPAVGBOG","original",3633,207551.24,1.05085135980024e-07,6.05208906383928,1.73634480667607e-08
"TEMPAVGBOG","volatility log-return",3633,16559.3096616548,6.09972467401858e-06,6.05208306919974,1.00787091924203e-06
"TEMPAVGBOG","absolute log-return",3632,77.2230426961012,9.67360273071396e-06,6.05442967266664,1.59777019430786e-06
"TEMPAVGBOG","original",3632,207494.161971831,1.06824013749076e-07,6.05443923944536,1.76439150909818e-08
"TEMPAVGBOG","volatility log-return",3632,16554.707692326,6.08647303551769e-06,6.05443325979634,1.00529094230138e-06
"TEMPAVGBOG","absolute log-return",3631,77.2012672658754,9.67422553479783e-06,6.05677433900309,1.59725450233463e-06
"TEMPAVGBOG","original",3631,207437.081967213,1.08547830977873e-07,6.05678390468079,1.79216942094671e-08
"TEMPAVGBOG","volatility log-return",3631,16550.0926329285,6.07660822645359e-06,6.0567779366204,1.00327305929709e-06
"TEMPAVGBOG","absolute log-return",3630,77.1793081515993,9.67597179514536e-06,6.05911351961,1.59692607045866e-06
"TEMPAVGBOG","original",3630,207379.988317757,1.10275022651987e-07,6.05912308530677,1.8199831740077e-08
"TEMPAVGBOG","volatility log-return",3630,16545.4592313362,6.06993694220035e-06,6.05911712564485,1.00178470486067e-06
"TEMPAVGBOG","absolute log-return",3629,77.1573288148147,9.67500433407511e-06,6.06144724392368,1.59615162880447e-06
"TEMPAVGBOG","original",3629,207322.8997669,1.11979805787369e-07,6.06145680694821,1.84740743496322e-08
"TEMPAVGBOG","volatility log-return",3629,16540.8193079833,6.06301062643997e-06,6.06145085591739,1.00025632575348e-06
"TEMPAVGBOG","absolute log-return",3628,77.1354517075035,9.68253239890619e-06,6.06377552615521,1.59678023968164e-06
"TEMPAVGBOG","original",3628,207265.818604651,1.13657072153916e-07,6.06378509503054,1.87435847811824e-08
"TEMPAVGBOG","volatility log-return",3628,16536.2009656692,6.05995603441887e-06,6.06377914873157,9.99368517495762e-07
"TEMPAVGBOG","absolute log-return",3627,77.1135930866152,9.69380635761624e-06,6.06609839629739,1.59802730410141e-06
"TEMPAVGBOG","original",3627,207208.742459397,1.15298390102602e-07,6.06610797480536,1.90069791685215e-08
"TEMPAVGBOG","volatility log-return",3627,16531.5807189892,6.05772896526502e-06,6.06610203237478,9.98618698395369e-07
